web-scraper-order,web-scraper-start-url,complaint,complaint-href,text,tex2,images-src
1731180195-363,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         14:16, 26 Shk 2018,
                Përditësimi i fundit 14:53, 21 Shk 2019",https://ndreqe.com/report/2640,"Raportuar në kategorinë Mbeturina nga anonim në 14:16, H�n 26 shkurt 2018","*Xhavit Ahmeti, Bledi, Pristinë, Rrafsh i Kosovës.",/photo/2640.0.jpeg?f20c2179
1731180195-364,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         14:16, 26 Shk 2018,
                Përditësimi i fundit 14:53, 21 Shk 2019",https://ndreqe.com/report/2640,"Raportuar në kategorinë Mbeturina nga anonim në 14:16, H�n 26 shkurt 2018","*Xhavit Ahmeti, Bledi, Pristinë, Rrafsh i Kosovës.",/photo/c/2448.0.jpeg?3efd5860
1731180195-365,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         14:16, 26 Shk 2018,
                Përditësimi i fundit 14:53, 21 Shk 2019",https://ndreqe.com/report/2640,"Raportuar në kategorinë Mbeturina nga anonim në 14:16, H�n 26 shkurt 2018","*Xhavit Ahmeti, Bledi, Pristinë, Rrafsh i Kosovës.",/photo/c/2448.1.jpeg?7d70fc86
1731180195-366,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         14:16, 26 Shk 2018,
                Përditësimi i fundit 14:53, 21 Shk 2019",https://ndreqe.com/report/2640,"Raportuar në kategorinë Mbeturina nga anonim në 14:16, H�n 26 shkurt 2018","*Xhavit Ahmeti, Bledi, Pristinë, Rrafsh i Kosovës.",/photo/c/2448.2.jpeg?76556880
1731180198-367,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         17:12, 15 Pri 2018,
                Përditësimi i fundit 15:01, 21 Shk 2019",https://ndreqe.com/report/2969,"Raportuar në kategorinë Mbeturina nga anonim në 17:12, Die 15 prill 2018",*,/photo/2969.0.jpeg?2240d6a8
1731180198-368,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         17:12, 15 Pri 2018,
                Përditësimi i fundit 15:01, 21 Shk 2019",https://ndreqe.com/report/2969,"Raportuar në kategorinë Mbeturina nga anonim në 17:12, Die 15 prill 2018",*,/photo/2969.1.jpeg?61889798
1731180198-369,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         17:12, 15 Pri 2018,
                Përditësimi i fundit 15:01, 21 Shk 2019",https://ndreqe.com/report/2969,"Raportuar në kategorinë Mbeturina nga anonim në 17:12, Die 15 prill 2018",*,/photo/2969.2.jpeg?732ebe74
1731180198-370,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         17:12, 15 Pri 2018,
                Përditësimi i fundit 15:01, 21 Shk 2019",https://ndreqe.com/report/2969,"Raportuar në kategorinë Mbeturina nga anonim në 17:12, Die 15 prill 2018",*,/photo/c/2449.0.jpeg?7a097ae1
1731180198-371,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         17:12, 15 Pri 2018,
                Përditësimi i fundit 15:01, 21 Shk 2019",https://ndreqe.com/report/2969,"Raportuar në kategorinë Mbeturina nga anonim në 17:12, Die 15 prill 2018",*,/photo/c/2449.1.jpeg?3ff5fce3
1731180198-372,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         17:12, 15 Pri 2018,
                Përditësimi i fundit 15:01, 21 Shk 2019",https://ndreqe.com/report/2969,"Raportuar në kategorinë Mbeturina nga anonim në 17:12, Die 15 prill 2018",*,/photo/c/2449.2.jpeg?d68d5c9f
1731180201-373,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         14:23, 26 Shk 2018,
                Përditësimi i fundit 15:06, 21 Shk 2019",https://ndreqe.com/report/2643,"Raportuar në kategorinë Mbeturina nga anonim në 14:23, H�n 26 shkurt 2018","*Dr. Shpëtim Robaj, Taslixhe, Pristinë, Rrafsh i Kosovës.",/photo/2643.0.jpeg?44165d76
1731180201-374,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         14:23, 26 Shk 2018,
                Përditësimi i fundit 15:06, 21 Shk 2019",https://ndreqe.com/report/2643,"Raportuar në kategorinë Mbeturina nga anonim në 14:23, H�n 26 shkurt 2018","*Dr. Shpëtim Robaj, Taslixhe, Pristinë, Rrafsh i Kosovës.",/photo/c/2450.0.jpeg?81a79ab5
1731180201-375,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         14:23, 26 Shk 2018,
                Përditësimi i fundit 15:06, 21 Shk 2019",https://ndreqe.com/report/2643,"Raportuar në kategorinë Mbeturina nga anonim në 14:23, H�n 26 shkurt 2018","*Dr. Shpëtim Robaj, Taslixhe, Pristinë, Rrafsh i Kosovës.",/photo/c/2450.1.jpeg?bfe4d390
1731180201-376,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         14:23, 26 Shk 2018,
                Përditësimi i fundit 15:06, 21 Shk 2019",https://ndreqe.com/report/2643,"Raportuar në kategorinë Mbeturina nga anonim në 14:23, H�n 26 shkurt 2018","*Dr. Shpëtim Robaj, Taslixhe, Pristinë, Rrafsh i Kosovës.",/photo/c/2450.2.jpeg?42993a82
1731180204-377,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         10:08, 18 Sht 2018,
                Përditësimi i fundit 15:21, 21 Shk 2019",https://ndreqe.com/report/4030,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 10:08, Mar 18 shtator 2018",*Gropa te shumta ne rrugën kryesore te lagjes Sofali.,/photo/4030.0.png?de7fa1a7
1731180204-378,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         10:08, 18 Sht 2018,
                Përditësimi i fundit 15:21, 21 Shk 2019",https://ndreqe.com/report/4030,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 10:08, Mar 18 shtator 2018",*Gropa te shumta ne rrugën kryesore te lagjes Sofali.,/photo/c/2452.0.jpeg?f665eafb
1731180204-379,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         10:08, 18 Sht 2018,
                Përditësimi i fundit 15:21, 21 Shk 2019",https://ndreqe.com/report/4030,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 10:08, Mar 18 shtator 2018",*Gropa te shumta ne rrugën kryesore te lagjes Sofali.,/photo/c/2452.1.jpeg?ed3195f1
1731180204-380,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         10:08, 18 Sht 2018,
                Përditësimi i fundit 15:21, 21 Shk 2019",https://ndreqe.com/report/4030,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 10:08, Mar 18 shtator 2018",*Gropa te shumta ne rrugën kryesore te lagjes Sofali.,/photo/c/2452.2.jpeg?fdcf848d
1731180207-381,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         14:55, 11 Kor 2018,
                Përditësimi i fundit 13:27, 22 Shk 2019",https://ndreqe.com/report/3655,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 14:55, M�r 11 korrik 2018","Pershendetje, A ka mundësi te behet rregullimi i stazes se vrapimit ne germi pasi qe pas shiut behet e pakalueshme.",/photo/3655.0.jpeg?2f52104b
1731180207-382,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         14:55, 11 Kor 2018,
                Përditësimi i fundit 13:27, 22 Shk 2019",https://ndreqe.com/report/3655,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 14:55, M�r 11 korrik 2018","Pershendetje, A ka mundësi te behet rregullimi i stazes se vrapimit ne germi pasi qe pas shiut behet e pakalueshme.",/photo/c/2459.0.jpeg?bf507653
1731180207-383,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         14:55, 11 Kor 2018,
                Përditësimi i fundit 13:27, 22 Shk 2019",https://ndreqe.com/report/3655,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 14:55, M�r 11 korrik 2018","Pershendetje, A ka mundësi te behet rregullimi i stazes se vrapimit ne germi pasi qe pas shiut behet e pakalueshme.",/photo/c/2459.1.jpeg?9c0699a0
1731180210-384,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         19:06, 22 Shk 2019",https://ndreqe.com/report/4761,"Raportuar në kategorinë Ndriçim publik nga anonim në 19:06, Pre 22 shkurt 2019",Nuk ka ndriçim ne pjesen me te madhe te lagjes (kalabri) qka e bene edhe te rrezikshem kalimin e kesaj rruge naten duke e marr parasysh qe ka edhe qen endacak te shumte,/photo/4761.0.png?b3bad3ba
1731180213-385,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         19:01, 26 Mar 2017,
                Përditësimi i fundit 21:51, 25 Shk 2019",https://ndreqe.com/report/334,"Raportuar në kategorinë Ndriçim publik nga anonim në 19:01, Die 26 mars 2017",*nuk ka ndriqim tek te dy vendkalimet e kembesoreve. Vozitesit shume te pakujdesshem.,/photo/334.0.jpeg?4436439e
1731180213-386,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         19:01, 26 Mar 2017,
                Përditësimi i fundit 21:51, 25 Shk 2019",https://ndreqe.com/report/334,"Raportuar në kategorinë Ndriçim publik nga anonim në 19:01, Die 26 mars 2017",*nuk ka ndriqim tek te dy vendkalimet e kembesoreve. Vozitesit shume te pakujdesshem.,/photo/334.1.jpeg?442b0487
1731180213-387,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         19:01, 26 Mar 2017,
                Përditësimi i fundit 21:51, 25 Shk 2019",https://ndreqe.com/report/334,"Raportuar në kategorinë Ndriçim publik nga anonim në 19:01, Die 26 mars 2017",*nuk ka ndriqim tek te dy vendkalimet e kembesoreve. Vozitesit shume te pakujdesshem.,/photo/c/2437.0.jpeg?4474d3c9
1731180213-388,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         19:01, 26 Mar 2017,
                Përditësimi i fundit 21:51, 25 Shk 2019",https://ndreqe.com/report/334,"Raportuar në kategorinë Ndriçim publik nga anonim në 19:01, Die 26 mars 2017",*nuk ka ndriqim tek te dy vendkalimet e kembesoreve. Vozitesit shume te pakujdesshem.,/photo/c/2437.1.jpeg?c9b51429
1731180213-389,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         19:01, 26 Mar 2017,
                Përditësimi i fundit 21:51, 25 Shk 2019",https://ndreqe.com/report/334,"Raportuar në kategorinë Ndriçim publik nga anonim në 19:01, Die 26 mars 2017",*nuk ka ndriqim tek te dy vendkalimet e kembesoreve. Vozitesit shume te pakujdesshem.,/photo/c/2473.0.jpeg?f228b0c9
1731180213-390,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         19:01, 26 Mar 2017,
                Përditësimi i fundit 21:51, 25 Shk 2019",https://ndreqe.com/report/334,"Raportuar në kategorinë Ndriçim publik nga anonim në 19:01, Die 26 mars 2017",*nuk ka ndriqim tek te dy vendkalimet e kembesoreve. Vozitesit shume te pakujdesshem.,/photo/c/2473.1.jpeg?42f772c9
1731180216-391,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         08:44, 20 Nën 2018,
                Përditësimi i fundit 22:10, 25 Shk 2019",https://ndreqe.com/report/4426,"Raportuar në kategorinë Ndriçim publik nga anonim në 08:44, Mar 20 n�ntor 2018",*para shkolles dardania nuk ka ndriqim fare,/photo/4426.0.jpeg?bf8b349d
1731180216-392,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         08:44, 20 Nën 2018,
                Përditësimi i fundit 22:10, 25 Shk 2019",https://ndreqe.com/report/4426,"Raportuar në kategorinë Ndriçim publik nga anonim në 08:44, Mar 20 n�ntor 2018",*para shkolles dardania nuk ka ndriqim fare,/photo/4426.1.jpeg?758c26ac
1731180216-393,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         08:44, 20 Nën 2018,
                Përditësimi i fundit 22:10, 25 Shk 2019",https://ndreqe.com/report/4426,"Raportuar në kategorinë Ndriçim publik nga anonim në 08:44, Mar 20 n�ntor 2018",*para shkolles dardania nuk ka ndriqim fare,/photo/c/2436.0.jpeg?f482f50d
1731180216-394,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         08:44, 20 Nën 2018,
                Përditësimi i fundit 22:10, 25 Shk 2019",https://ndreqe.com/report/4426,"Raportuar në kategorinë Ndriçim publik nga anonim në 08:44, Mar 20 n�ntor 2018",*para shkolles dardania nuk ka ndriqim fare,/photo/c/2474.0.jpeg?f6c45a6b
1731180219-395,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         09:30, 13 Gsh 2018,
                Përditësimi i fundit 22:19, 25 Shk 2019",https://ndreqe.com/report/3864,"Raportuar në kategorinë Ndriçim publik nga anonim në 09:30, H�n 13 gusht 2018",*,/photo/3864.0.jpeg?be161332
1731180219-396,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         09:30, 13 Gsh 2018,
                Përditësimi i fundit 22:19, 25 Shk 2019",https://ndreqe.com/report/3864,"Raportuar në kategorinë Ndriçim publik nga anonim në 09:30, H�n 13 gusht 2018",*,/photo/c/2431.0.jpeg?1503c033
1731180219-397,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         09:30, 13 Gsh 2018,
                Përditësimi i fundit 22:19, 25 Shk 2019",https://ndreqe.com/report/3864,"Raportuar në kategorinë Ndriçim publik nga anonim në 09:30, H�n 13 gusht 2018",*,/photo/c/2431.1.jpeg?6062e44c
1731180219-398,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         09:30, 13 Gsh 2018,
                Përditësimi i fundit 22:19, 25 Shk 2019",https://ndreqe.com/report/3864,"Raportuar në kategorinë Ndriçim publik nga anonim në 09:30, H�n 13 gusht 2018",*,/photo/c/2476.0.jpeg?085b1ce7
1731180222-399,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         08:12, 27 Shk 2019",https://ndreqe.com/report/4773,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 08:12, M�r 27 shkurt 2019",*rruga 27 Nëntori eshte ne gjendje shum te keqe dhe ka shum pak koh qe eshte shtru asfalt i ri,/photo/4773.0.jpeg?42f08179
1731180225-400,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         12:01, 28 Shk 2019",https://ndreqe.com/report/4783,"Raportuar në kategorinë Ujëra të zeza nga anonim në 12:01, Enj 28 shkurt 2019","*Pershendetje! Ka me shume se dy muaj qe po rrjedhin ujera te kanalizimit ne rrugen tone (Rr. Lotë Vaku, Lagjja e spitalit, Prishtine).",/photo/4783.0.jpeg?60f0db2b
1731180225-401,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ujëra të zeza
         12:01, 28 Shk 2019",https://ndreqe.com/report/4783,"Raportuar në kategorinë Ujëra të zeza nga anonim në 12:01, Enj 28 shkurt 2019","*Pershendetje! Ka me shume se dy muaj qe po rrjedhin ujera te kanalizimit ne rrugen tone (Rr. Lotë Vaku, Lagjja e spitalit, Prishtine).",/photo/4783.1.jpeg?b1efc928
1731180228-402,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         14:24,  4 Mar 2019",https://ndreqe.com/report/4794,"Raportuar në kategorinë Ndriçim publik nga anonim në 14:24, H�n  4 mars 2019","*Mungese e ndriçimit publik. Vetem ne javen e fundit jane raportuar ne polici dy raste te vjedhjeve dhe nje tentim-vjedhje. Njera nder shkaqet eshte edhe mungesa e ndriçimit publik. Ju lutem ta shqyrtoni kete kerkese sa me shpejt, behet fjale per rrugen Florim Rushiti, qe lidhet me rrugen Hasan Remniku.",/photo/4794.0.jpeg?86ed3664
1731180231-403,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         18:28,  7 Mar 2019",https://ndreqe.com/report/4803,"Raportuar në kategorinë Ndriçim publik nga anonim në 18:28, Enj  7 mars 2019",Ndriqim mungon qe disa muaj ne rrugen malush kosova lagjja e spitalit,/photo/4803.0.jpeg?a42bdfc8
1731180234-404,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         13:29, 16 Mar 2019",https://ndreqe.com/report/4844,"Raportuar në kategorinë Mbeturina nga anonim në 13:29, Sht 16 mars 2019",Mungojne kontejnjeret dhe nuk eshte pastru asnjehere,/photo/4844.0.jpeg?b714f949
1731180234-405,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         13:29, 16 Mar 2019",https://ndreqe.com/report/4844,"Raportuar në kategorinë Mbeturina nga anonim në 13:29, Sht 16 mars 2019",Mungojne kontejnjeret dhe nuk eshte pastru asnjehere,/photo/4844.1.jpeg?b9224f7e
1731180237-406,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Shenja e rrugës
         09:53, 18 Mar 2019",https://ndreqe.com/report/4856,"Raportuar në kategorinë Shenja e rrugës nga anonim në 09:53, H�n 18 mars 2019",Këtu është demtuar shenja e Rr./Holger pedersen,/photo/4856.0.jpeg?e2b94236
1731180237-407,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Shenja e rrugës
         09:53, 18 Mar 2019",https://ndreqe.com/report/4856,"Raportuar në kategorinë Shenja e rrugës nga anonim në 09:53, H�n 18 mars 2019",Këtu është demtuar shenja e Rr./Holger pedersen,/photo/4856.1.jpeg?03b1eb43
1731180240-408,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Ndriçim publik
         09:03, 20 Mar 2019",https://ndreqe.com/report/4863,"Raportuar në kategorinë Ndriçim publik nga anonim në 09:03, M�r 20 mars 2019",Drita LED e dëmtuar është vetëm vjerr dhe rrezik për kalimtarët të ju bie në kokë.,/photo/4863.0.jpeg?7cbc5075
1731180243-409,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         07:05, 12 Maj 2017,
                Përditësimi i fundit 18:43, 20 Mar 2019",https://ndreqe.com/report/605,"Raportuar në kategorinë Mbeturina nga anonim në 07:05, Pre 12 maj 2017",Mbeturina te rrezikshme per shendetin dhe kalimtaret.,/photo/605.0.jpeg?ab9f63a8
1731180243-410,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         07:05, 12 Maj 2017,
                Përditësimi i fundit 18:43, 20 Mar 2019",https://ndreqe.com/report/605,"Raportuar në kategorinë Mbeturina nga anonim në 07:05, Pre 12 maj 2017",Mbeturina te rrezikshme per shendetin dhe kalimtaret.,/photo/605.1.jpeg?1e942d09
1731180243-411,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         07:05, 12 Maj 2017,
                Përditësimi i fundit 18:43, 20 Mar 2019",https://ndreqe.com/report/605,"Raportuar në kategorinë Mbeturina nga anonim në 07:05, Pre 12 maj 2017",Mbeturina te rrezikshme per shendetin dhe kalimtaret.,/photo/605.2.jpeg?91d91c22
1731180243-412,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         07:05, 12 Maj 2017,
                Përditësimi i fundit 18:43, 20 Mar 2019",https://ndreqe.com/report/605,"Raportuar në kategorinë Mbeturina nga anonim në 07:05, Pre 12 maj 2017",Mbeturina te rrezikshme per shendetin dhe kalimtaret.,/photo/c/2615.0.jpeg?60c7f660
1731180243-413,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         07:05, 12 Maj 2017,
                Përditësimi i fundit 18:43, 20 Mar 2019",https://ndreqe.com/report/605,"Raportuar në kategorinë Mbeturina nga anonim në 07:05, Pre 12 maj 2017",Mbeturina te rrezikshme per shendetin dhe kalimtaret.,/photo/c/2615.1.jpeg?254f1646
1731180246-414,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         18:01, 21 Mar 2019",https://ndreqe.com/report/4870,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 18:01, Enj 21 mars 2019",Se shpejti do te perfundoj ne grope pas intervenimit nga Ujesjellesi.,/photo/4870.0.jpeg?29fb33ec
1731180246-415,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Gropë n'rrugë
         18:01, 21 Mar 2019",https://ndreqe.com/report/4870,"Raportuar në kategorinë Gropë n'rrugë nga anonim në 18:01, Enj 21 mars 2019",Se shpejti do te perfundoj ne grope pas intervenimit nga Ujesjellesi.,/photo/4870.1.jpeg?92c23945
1731180249-416,https://ndreqe.com/reports/Komuna+e+Prishtin%C3%ABs?t=unfixed,"Mbeturina
         19:12, 22 Mar 2019",https://ndreqe.com/report/4874,"Raportuar në kategorinë Mbeturina nga anonim në 19:12, Pre 22 mars 2019",Deponi mbeturinash ne rrugen Breznice - Barileve,/photo/4874.0.jpeg?cef23ea7
